timestamp,activity_level,threshold_anomaly,anomaly_reason,severity,rolling_mean,rolling_std,z_score,residual_anomaly,residual_anomaly_reason
2024-10-01 06:23:00,40.98362430604989,False,,Normal,32.26054584862185,25.709170377579824,0.3392983122371328,False,
2024-10-01 06:24:00,34.87943295565561,False,,Normal,32.26054584862185,25.709170377579824,0.10186586990966218,False,
2024-10-01 06:25:00,14.564961003597768,False,,Normal,28.50838253239411,8.344940617595775,-1.670883053201458,False,
2024-10-01 06:26:00,27.522821998212347,False,,Normal,28.70614410295088,8.358895794909031,-0.14156438747505926,False,
2024-10-01 06:27:00,33.79096335630266,False,,Normal,28.60333024982313,8.307683580248955,0.6244378991967067,False,
2024-10-01 06:28:00,36.0670879944164,False,,Normal,28.33950567521893,8.470298974623168,0.9123150705818134,False,
2024-10-01 06:29:00,32.6156702104087,False,,Normal,28.333038678246016,8.476830075824639,0.5052160994898751,False,
2024-10-01 06:30:00,31.3865423330583,False,,Normal,28.43653039176318,8.605284242735056,0.34281396352150495,False,
2024-10-01 06:31:00,18.068581279209603,False,,Normal,28.75066038697507,8.427698995559966,-1.2674963647724997,False,
2024-10-01 06:32:00,41.37998339155163,False,,Normal,28.696810253576015,8.392233675810093,1.511298674062797,False,
2024-10-01 06:33:00,34.7871317150052,False,,Normal,28.42895572056965,8.438749138671142,0.7534499647404871,False,
2024-10-01 06:34:00,26.94451500547732,False,,Normal,28.371148725303115,8.40772724711649,-0.16968123586951944,False,
2024-10-01 06:35:00,16.780746848456026,False,,Normal,28.31186546868029,8.419936937706163,-1.3695016169401453,False,
2024-10-01 06:36:00,14.005774898614227,False,,Normal,28.334594501620117,8.42396349973028,-1.700959162810417,False,
2024-10-01 06:37:00,38.88929237213846,False,,Normal,28.408318951916012,8.342098922873696,1.2563950944155025,False,
2024-10-01 06:38:00,21.28717178976256,False,,Normal,28.50937606526739,8.3765888218021,-0.8621890804187758,False,
2024-10-01 06:39:00,21.368009694149265,False,,Normal,28.44403060137815,8.325490086075597,-0.8499223450089984,False,
2024-10-01 06:40:00,22.98485020713512,False,,Normal,29.02645604303082,8.59551863678532,-0.7028784868386652,False,
2024-10-01 06:41:00,27.247931209059047,False,,Normal,29.448994173902694,8.81020231157377,-0.24983112046371952,False,
2024-10-01 06:42:00,21.103191877929195,False,,Normal,28.904133445655944,8.49642696876576,-0.9181436712468192,False,
2024-10-01 06:43:00,42.323811655619,False,,Normal,28.936238364514143,8.471305083063095,1.5803434747648868,False,
2024-10-01 06:44:00,34.06752812987837,False,,Normal,28.98205200841481,8.443619986078257,0.6022861672555448,False,
2024-10-01 06:45:00,35.65159851378162,False,,Normal,29.032980723600755,8.471921464255539,0.7812415444199265,False,
2024-10-01 06:46:00,16.326764077944688,False,,Normal,28.93890703561822,8.486578024873806,-1.4861280288214926,False,
2024-10-01 06:47:00,27.39374963142327,False,,Normal,28.9111994173987,8.475706899488365,-0.17903516779607642,False,
2024-10-01 06:48:00,13.796281128511843,False,,Normal,28.603953244008867,8.620441162081368,-1.7177392803157299,False,
2024-10-01 06:49:00,32.88078653895438,False,,Normal,28.393225432914267,8.438504319695296,0.5317957311191404,False,
2024-10-01 06:50:00,34.12887409441411,False,,Normal,28.356693227419875,8.413768636678379,0.6860398033518064,False,
2024-10-01 06:51:00,30.15223660220026,False,,Normal,28.57334430913891,8.187822720062758,0.1928341824449109,False,
2024-10-01 06:52:00,16.808438116061165,False,,Normal,28.64543132044719,8.194249126526353,-1.4445486800637704,False,
2024-10-01 06:53:00,19.78818953804385,False,,Normal,28.78849034303778,8.346932850676383,-1.0782762827651502,False,
2024-10-01 06:54:00,41.36123470496185,False,,Normal,28.16103357078118,8.946282406968683,1.4754955252030597,False,
2024-10-01 06:55:00,31.72855912553005,False,,Normal,28.264463521294246,9.028352461178752,0.38369073819840555,False,
2024-10-01 06:56:00,32.80545186814174,False,,Normal,28.27849733096389,9.033848195927495,0.5011102619710125,False,
2024-10-01 06:57:00,20.434318891797776,False,,Normal,28.35286416019035,8.963112480698337,-0.8834592226735505,False,
2024-10-01 06:58:00,31.384768307635724,False,,Normal,28.025405935072676,8.774567756182751,0.3828521339235012,False,
2024-10-01 06:59:00,25.16121126935029,False,,Normal,27.786673360452692,8.749189990501838,-0.30008055532821454,False,
2024-10-01 07:00:00,30.353606658146973,False,,Normal,28.09578803559935,8.988584268257753,0.2511873175994526,False,
2024-10-01 07:01:00,21.092114929151485,False,,Normal,28.395610760573135,8.852448692420813,-0.8250253980742384,False,
2024-10-01 07:02:00,33.78118606443484,False,,Normal,28.837309160846843,8.668873022902373,0.5703020819689764,False,
2024-10-01 07:03:00,33.24279185925156,False,,Normal,28.578775973919633,8.554981888883765,0.5451812056096911,False,
2024-10-01 07:04:00,47.13995281267819,False,,Normal,28.818015803412838,8.514071524033339,2.151959236610516,False,
2024-10-01 07:05:00,44.13450286067092,False,,Normal,29.043171021170462,8.461730106929403,1.7834804307527576,False,
2024-10-01 07:06:00,20.438665755230108,False,,Normal,29.146629626151153,8.41765446139759,-1.0344880365862892,False,
2024-10-01 07:07:00,23.217011453725355,False,,Normal,29.261231525893706,8.430273785915768,-0.7169659620426924,False,
2024-10-01 07:08:00,25.09587449133657,False,,Normal,29.489186558205187,8.35897444772339,-0.5255802094819119,False,
2024-10-01 07:09:00,34.88678143294877,False,,Normal,29.318368739324114,8.176621542098982,0.6810162343870674,False,
2024-10-01 07:10:00,25.33946650911839,False,,Normal,29.425726773605405,8.274899315491554,-0.49381383565878967,False,
2024-10-01 07:11:00,31.493399903116444,False,,Normal,29.46106449955424,8.305744557138826,0.24469030378800882,False,
2024-10-01 07:12:00,17.130220830194485,False,,Normal,29.75873126656618,8.089301640698794,-1.5611370963963318,False,
2024-10-01 07:13:00,30.44723375131973,False,,Normal,29.743100264392538,8.09471805378742,0.08698677276486025,False,
2024-10-01 07:14:00,33.05282268093614,False,,Normal,29.857202405554474,7.903292027785106,0.4043403508065593,False,
2024-10-01 07:15:00,25.397515089549486,False,,Normal,30.027624855826947,8.060137765220519,-0.5744454160338249,False,
2024-10-01 07:16:00,31.12717256362641,False,,Normal,30.024383435467627,8.058487189418235,0.13684814102065418,False,
2024-10-01 07:17:00,40.94391448583213,False,,Normal,30.258681904397157,8.230743508173745,1.2982097270573445,False,
2024-10-01 07:18:00,4.694249381586243,False,,Normal,30.680090431532964,8.065789007350402,-3.221735381936013,True,Statistical deviation detected
2024-10-01 07:19:00,37.787167736062095,False,,Normal,31.06969402642112,7.999140443278878,0.83977433794288,False,
2024-10-01 07:20:00,32.08823281654057,False,,Normal,30.669731461961195,7.9739751095076645,0.1778913474405876,False,
2024-10-01 07:21:00,21.78692274053252,False,,Normal,30.67395496229616,7.9746032748798035,-1.114416705259972,False,
2024-10-01 07:22:00,25.007072135668,False,,Normal,30.866994119400417,8.142310625058347,-0.7196877562015965,False,
2024-10-01 07:23:00,22.850502984005807,False,,Normal,31.099999013915102,8.003176783113679,-1.0307775553000131,False,
2024-10-01 07:24:00,42.4002487628104,False,,Normal,31.022124865094437,8.019276793585078,1.418846458569842,False,
2024-10-01 07:25:00,31.77188309714536,False,,Normal,31.16396019208416,7.976099555240117,0.07621805929487765,False,
2024-10-01 07:26:00,36.09069491229967,False,,Normal,31.20388157400323,7.976956102433377,0.612616223898924,False,
2024-10-01 07:27:00,25.962633025777727,False,,Normal,31.457532984955666,7.849481798130549,-0.7000333780572927,False,
2024-10-01 07:28:00,33.249163264422926,False,,Normal,31.388769908312835,7.843768084904299,0.23718104599617867,False,
2024-10-01 07:29:00,32.6257705820302,False,,Normal,30.941823633813947,8.355933676190654,0.2015270599247838,False,
2024-10-01 07:30:00,28.157780456169903,False,,Normal,30.56255967304963,8.029707484123687,-0.29948524552721306,False,
2024-10-01 07:31:00,32.9780261961866,False,,Normal,30.484122107448265,7.912728572958135,0.31517620635757415,False,
2024-10-01 07:32:00,32.50094349350342,False,,Normal,30.75885395517764,7.7944142905284055,0.2235048394768918,False,
2024-10-01 07:33:00,33.78292071156532,False,,Normal,30.814832424248184,7.749063176842024,0.3830253846893185,False,
2024-10-01 07:34:00,39.435429843943126,False,,Normal,31.099936289003754,7.79645085197062,1.0691393614946143,False,
2024-10-01 07:35:00,37.41848481122303,False,,Normal,31.05817323445246,7.781330090144278,0.8173809214758191,False,
2024-10-01 07:36:00,31.21010242854178,False,,Normal,31.177257111438166,7.737463329120476,0.004244971699578491,False,
2024-10-01 07:37:00,26.612199522741136,False,,Normal,30.847168900252612,8.068660404453388,-0.5248664140465781,False,
2024-10-01 07:38:00,19.50138818660883,False,,Normal,30.96603882025048,7.90456616325403,-1.4503831009163137,False,
2024-10-01 07:39:00,41.40190905257798,False,,Normal,30.982730203457344,7.9043294302862455,1.3181608412014876,False,
2024-10-01 07:40:00,33.96680307644797,False,,Normal,30.701901622546675,8.076834024554028,0.4042303010988599,False,
2024-10-01 07:41:00,41.86716004867688,False,,Normal,30.716194952158585,8.06788284173975,1.3821424942719196,False,
2024-10-01 07:42:00,37.87886447285149,False,,Normal,30.804283644097794,8.096455832220123,0.873787259706019,False,
2024-10-01 07:43:00,39.26836928245149,False,,Normal,30.3874663482768,8.10025789037436,1.0963727276331845,False,
2024-10-01 07:44:00,21.36310648196577,False,,Normal,30.697350045572406,7.359808364663409,-1.2682724648308232,False,
2024-10-01 07:45:00,31.93973414227825,False,,Normal,30.30718062713957,7.492197306505933,0.21790046770665905,False,
2024-10-01 07:46:00,42.45740972335452,False,,Normal,30.302635165504256,7.491163574170548,1.622548061453595,False,
2024-10-01 07:47:00,32.0845636175323,False,,Normal,30.27111780663607,7.530932161839467,0.24079961565523753,False,
2024-10-01 07:48:00,27.49106086660233,False,,Normal,29.998187083205067,7.960626823709887,-0.3149407649903603,False,
2024-10-01 07:49:00,32.252977618836255,False,,Normal,29.92772152029304,8.040381716700438,0.2891971912871131,False,
2024-10-01 07:50:00,32.34967575410081,False,,Normal,29.496625492405563,7.935159101131724,0.3595453935817046,False,
2024-10-01 07:51:00,33.774685476773136,False,,Normal,29.552730373340246,7.961448001864059,0.5302998364298233,False,
2024-10-01 07:52:00,30.34303223229332,False,,Normal,29.532223590094414,7.945568771277242,0.10204537440850771,False,
2024-10-01 07:53:00,10.89547813430688,False,,Normal,29.456169461213918,7.998457334312512,-2.3205336017421887,False,
2024-10-01 07:54:00,28.17675477446269,False,,Normal,29.514027289217328,8.036825382562938,-0.16639310731609738,False,
2024-10-01 07:55:00,40.21262458060252,False,,Normal,29.327660776151106,8.071162629851738,1.3486238544579434,False,
2024-10-01 07:56:00,34.1752581416987,False,,Normal,29.411296269033627,8.080453597026843,0.5895660714952775,False,
2024-10-01 07:57:00,26.015934907252632,False,,Normal,29.3088681022393,8.066766887033285,-0.40820973667530536,False,
2024-10-01 07:58:00,39.35106772911512,False,,Normal,29.209159714026555,8.057311702652576,1.2587209146977398,False,
2024-10-01 07:59:00,32.79862870538424,False,,Normal,28.990951190802548,8.078627143378396,0.4713272410864255,False,
2024-10-01 08:00:00,31.293660358403542,False,,Normal,28.955321317057184,8.035435943563677,0.29100334652235066,False,
2024-10-01 08:01:00,14.988989343838869,False,,Normal,28.971079329613087,8.05312456113966,-1.7362314643701529,False,
2024-10-01 08:02:00,23.07371683008776,False,,Normal,28.886028761896736,8.05145093251186,-0.721896122653206,False,
2024-10-01 08:03:00,31.28180291166297,False,,Normal,29.225644653657618,8.307637040308043,0.24750214778605265,False,
2024-10-01 08:04:00,19.011393635402733,False,,Normal,29.188963876330313,8.355360713140175,-1.218088526906224,False,
2024-10-01 08:05:00,26.11218157014485,False,,Normal,28.960771992297,8.168726258714809,-0.3487190025977589,False,
2024-10-01 08:06:00,35.531607160587065,False,,Normal,28.87569895901483,8.137617615473609,0.8179184250434256,False,
2024-10-01 08:07:00,20.103049694782136,False,,Normal,28.590797431261876,7.919950587834156,-1.0716918711369114,False,
2024-10-01 08:08:00,20.188434246366896,False,,Normal,28.491991974211825,7.832040742474758,-1.06020345663035,False,
2024-10-01 08:09:00,18.27869681442009,False,,Normal,28.60378523385896,8.026479554188139,-1.2863780519659194,False,
2024-10-01 08:10:00,31.86095973477489,False,,Normal,28.73707071519907,7.958836560257976,0.39250568891803883,False,
2024-10-01 08:11:00,20.211054797123303,False,,Normal,28.843696885749658,8.037938178026007,-1.0739869881357325,False,
2024-10-01 08:12:00,11.360535964117592,False,,Normal,28.365981055941624,7.921278318112103,-2.1468053844460293,False,
2024-10-01 08:13:00,19.32722483840468,False,,Normal,28.29036145544222,7.903081264813082,-1.13413176235608,False,
2024-10-01 08:14:00,20.84544736843656,False,,Normal,28.51365131773381,8.036627118905397,-0.9541568722408017,False,
2024-10-01 08:15:00,34.57712714387944,False,,Normal,28.58942905366035,8.090288603816411,0.7401092400196065,False,
2024-10-01 08:16:00,35.06535575000794,False,,Normal,28.408287058793917,8.10575795692141,0.8212764192216241,False,
2024-10-01 08:17:00,22.15992658175301,False,,Normal,28.289225164349574,8.068962309166876,-0.7596141347715979,False,
2024-10-01 08:18:00,36.14205466459354,False,,Normal,28.371541748131975,8.111225493941664,0.9579948140106084,False,
2024-10-01 08:19:00,23.307444928719168,False,,Normal,28.46383302527941,7.932607035011521,-0.6500243140467677,False,
2024-10-01 08:20:00,32.3395551002959,False,,Normal,28.311001079781054,8.011471451021189,0.5028481399822252,False,
2024-10-01 08:21:00,27.85661785647005,False,,Normal,28.08318296757934,7.825934386296271,-0.028950547113642405,False,
2024-10-01 08:22:00,27.51552408286637,False,,Normal,27.948992077886953,7.776711348623374,-0.05573923472909652,False,
2024-10-01 08:23:00,22.87249455036504,False,,Normal,27.936380410989496,7.780420638845507,-0.6508497991088126,False,
2024-10-01 08:24:00,37.65393615667453,False,,Normal,27.619818485551068,7.6269993563980085,1.315604720367715,False,
2024-10-01 08:25:00,38.20638543901841,False,,Normal,27.313255245462965,7.7220530410723045,1.4106518985255376,False,
2024-10-01 08:26:00,26.957574042724104,False,,Normal,27.260926937601866,7.703371890640789,-0.039379230265007684,False,
2024-10-01 08:27:00,43.59299411078556,False,,Normal,27.482678823643504,7.499793885017303,2.1481007859730137,False,
2024-10-01 08:28:00,17.667349320243382,False,,Normal,27.741099726111774,7.567082381668277,-1.3312593370218002,False,
2024-10-01 08:29:00,29.992314850912248,False,,Normal,27.872334385383482,7.685711050299737,0.27583396979413094,False,
2024-10-01 08:30:00,29.71315141233977,False,,Normal,28.103647390533798,7.5869940544277386,0.21213985382350706,False,
2024-10-01 08:31:00,27.62208366102913,False,,Normal,28.14236709050173,7.581561469620027,-0.06862482919021234,False,
2024-10-01 08:32:00,32.938591620348575,False,,Normal,27.829973260112297,7.5926704835916645,0.6728354270662688,False,
2024-10-01 08:33:00,44.85803226480859,False,,Normal,27.98547348270802,7.510362307105871,2.2465702512868764,False,
2024-10-01 08:34:00,28.02738054897113,False,,Normal,28.347056168116602,7.562342408860216,-0.04227203154658802,False,
2024-10-01 08:35:00,37.27104266980772,False,,Normal,28.73543805844789,7.533306285690942,1.1330487776029912,False,
2024-10-01 08:36:00,18.571618232952787,False,,Normal,29.003956003470584,7.878360914854567,-1.3241760004510248,False,
2024-10-01 08:37:00,28.30358359256201,False,,Normal,29.84774725772276,9.084391939522604,-0.1699798407489292,False,
2024-10-01 08:38:00,38.655553981181896,False,,Normal,30.695571379610946,9.299403500260278,0.85596691716638,False,
2024-10-01 08:39:00,36.04186441516343,False,,Normal,31.13144789736577,9.26637355828178,0.5299177673979301,False,
2024-10-01 08:40:00,23.29257601077893,False,,Normal,31.436860225446463,9.171605495838666,-0.8879888401625987,False,
2024-10-01 08:41:00,27.82159075455579,False,,Normal,31.641708942499495,9.355710172206276,-0.4083193802831817,False,
2024-10-01 08:42:00,34.45886142141362,False,,Normal,31.857538148508283,9.558578932048027,0.2721453700652351,False,
2024-10-01 08:43:00,15.510041991678737,False,,Normal,32.80122631093557,10.826690382456423,-1.5970885017813916,False,
2024-10-01 08:44:00,20.53515749954474,False,,Normal,32.9402426812686,10.914729414031465,-1.1365452659991002,False,
2024-10-01 08:45:00,28.821718970516915,False,,Normal,33.47893864627876,11.092830330616652,-0.4198404840888312,False,
2024-10-01 08:46:00,27.46571365707917,False,,Normal,33.573957043287095,11.103214213133239,-0.5501328461131599,False,
2024-10-01 08:47:00,25.385351562379967,False,,Normal,33.961478219587946,11.236920695085827,-0.7632096129101374,False,
2024-10-01 08:48:00,23.52297145719364,False,,Normal,34.21307697790203,11.23048083018783,-0.9518830698762276,False,
2024-10-01 08:49:00,17.47046670097906,False,,Normal,34.20558551272986,11.238322321083794,-1.4891117058676073,False,
2024-10-01 08:50:00,28.67724496534878,False,,Normal,34.235077410418825,11.249485541929905,-0.4940520995651212,False,
2024-10-01 08:51:00,26.07658364592052,False,,Normal,34.460209916010136,11.441581662526279,-0.732733094482449,False,
2024-10-01 08:52:00,35.994761953501204,False,,Normal,34.977707155600164,11.678026403598679,0.08709131797272764,False,
2024-10-01 08:53:00,37.84353587524868,False,,Normal,35.364344567313864,12.273901924667475,0.20198883135634588,False,
2024-10-01 08:54:00,30.57704389291813,False,,Normal,36.315757543865075,12.710093176520827,-0.4515083500756421,False,
2024-10-01 08:55:00,28.04816656854157,False,,Normal,36.999109662439515,13.269375477166474,-0.6745564201377846,False,
2024-10-01 08:56:00,19.911915641115584,False,,Normal,37.042092104165285,13.248757720573337,-1.2929646334678209,False,
2024-10-01 08:57:00,27.878060824568195,False,,Normal,37.41148563414827,13.238230683339093,-0.7201433724398643,False,
2024-10-01 08:58:00,38.2675685167958,False,,Normal,37.267557883720364,13.326677572128009,0.07503824960308557,False,
2024-10-01 08:59:00,37.697791330984494,False,,Normal,36.82339918987418,13.438148118449295,0.06506789985756715,False,
2024-10-01 09:00:00,45.28685698590981,False,,Normal,37.268750037839936,13.509484617838558,0.5935168203208557,False,
2024-10-01 09:01:00,62.40061750973207,False,,Normal,37.30969211504734,13.51259334418744,1.856854779739452,False,
2024-10-01 09:02:00,53.75174205852707,False,,Normal,38.082771305386984,13.524402194693613,1.1585702176705224,False,
2024-10-01 09:03:00,41.121050726145576,False,,Normal,38.61878511124451,13.659336927182576,0.1831908419163907,False,
2024-10-01 09:04:00,36.11606377247149,False,,Normal,38.65744485773155,13.662178269221636,-0.18601579112530883,False,
2024-10-01 09:05:00,44.81956299653083,False,,Normal,38.93380406558257,13.74767807693405,0.4281274604979267,False,
2024-10-01 09:06:00,45.85681605044751,False,,Normal,39.70261060379524,13.928777794631849,0.4418338130995447,False,
2024-10-01 09:07:00,69.34433470311738,False,,Normal,40.189793801414936,13.930739512104166,2.0928206132596183,False,
2024-10-01 09:08:00,43.09287318124481,False,,Normal,40.38434576580997,13.916989245199472,0.1946201993185361,False,
2024-10-01 09:09:00,50.24224317922724,False,,Normal,40.708652542497354,13.508451499806716,0.705750021097257,False,
2024-10-01 09:10:00,37.09047495071259,False,,Normal,41.00428049597846,13.216540233662185,-0.2961293333915165,False,
2024-10-01 09:11:00,47.232676671512834,False,,Normal,41.1271338724637,13.129248158034377,0.4650336607644373,False,
2024-10-01 09:12:00,40.095461998570265,False,,Normal,41.339242855877245,12.988955864659653,-0.09575679327191074,False,
2024-10-01 09:13:00,22.49792129175669,False,,Normal,41.75825263693765,12.800348074177009,-1.5046723517904759,False,
2024-10-01 09:14:00,39.12853104112287,False,,Normal,42.28897476295144,12.577021117584724,-0.2512871244306517,False,
2024-10-01 09:15:00,49.46301071858392,False,,Normal,42.67786643424958,12.084946306986133,0.5614541885848309,False,
2024-10-01 09:16:00,52.8324360222257,False,,Normal,42.736222156467065,12.022845603127998,0.839752364729655,False,
2024-10-01 09:17:00,62.92486469647032,False,,Normal,43.09380034285741,11.78068460769271,1.6833540096056343,False,
2024-10-01 09:18:00,65.23799814780381,False,,Normal,42.88656961098925,11.997253142532356,1.8630453494833332,False,
2024-10-01 09:19:00,64.15992077963435,False,,Normal,42.91553120498319,11.986573808700008,1.7723486411841114,False,
2024-10-01 09:20:00,31.862273498628213,False,,Normal,43.32460771489663,11.905643402918521,-0.962764704568076,False,
2024-10-01 09:21:00,46.091760160178346,False,,Normal,43.611643989057114,11.701071543206734,0.21195631101023363,False,
2024-10-01 09:22:00,25.74220409895348,False,,Normal,44.09989460914322,11.190147103921605,-1.6405225685758582,False,
2024-10-01 09:23:00,22.65009757249926,False,,Normal,44.3992052006768,10.944853683568137,-1.987153622133529,False,
2024-10-01 09:24:00,50.294922947259074,False,,Normal,44.72335965976098,10.999423014568743,0.5065322766099893,False,
2024-10-01 09:25:00,39.31814653017765,False,,Normal,44.84686652838425,10.953500605968031,-0.5047445280141527,False,
2024-10-01 09:26:00,57.22557774993497,False,,Normal,44.97534687758408,10.996358630877342,1.1140260307559176,False,
2024-10-01 09:27:00,55.10427388543874,False,,Normal,44.54045709865236,10.719650455062991,0.9854627112709888,False,
2024-10-01 09:28:00,40.58854130553348,False,,Normal,44.049136407079565,10.851018152362787,-0.318918900884305,False,
2024-10-01 09:29:00,49.859824807714745,False,,Normal,44.40813147802558,11.047317615959695,0.49348566101943353,False,
2024-10-01 09:30:00,61.73290292141225,False,,Normal,44.63237940467116,10.9892096192278,1.5561193710147236,False,
2024-10-01 09:31:00,52.18075063554063,False,,Normal,44.70382228677973,11.002055445697083,0.6795937092001683,False,
2024-10-01 09:32:00,44.186459641165214,False,,Normal,44.66703856980137,11.001196400936113,-0.04368423828075865,False,
2024-10-01 09:33:00,31.72538082604816,False,,Normal,44.46700621043179,10.627933667744871,-1.1988806652202786,False,
2024-10-01 09:34:00,35.31655517359992,False,,Normal,44.32745171205989,10.6919646015036,-0.8427726831811706,False,
2024-10-01 09:35:00,34.96438779477913,False,,Normal,44.00506737993686,10.75282231236899,-0.8407726345468939,False,
2024-10-01 09:36:00,38.07116282775638,False,,Normal,44.39037501636939,10.844770683592973,-0.582696655400623,False,
2024-10-01 09:37:00,46.33584061539996,False,,Normal,44.84189618706664,11.420232936146869,0.13081557143980635,False,
2024-10-01 09:38:00,50.059077757883344,False,,Normal,44.537224031304106,11.747945091032546,0.47002715911287546,False,
2024-10-01 09:39:00,36.91505026588605,False,,Normal,45.099113514415556,11.336994459448137,-0.7218899643916669,False,
2024-10-01 09:40:00,31.5950310762228,False,,Normal,45.47933139802063,11.450887424569475,-1.212508567632808,False,
2024-10-01 09:41:00,43.95549296543791,False,,Normal,45.09358327118746,11.637301563785169,-0.09779674452147037,False,
2024-10-01 09:42:00,25.63322536009304,False,,Normal,44.959928771522776,11.58486432000472,-1.6682717388225852,False,
2024-10-01 09:43:00,39.29161557494567,False,,Normal,44.467819059460886,11.32587282138049,-0.45702464694104245,False,
2024-10-01 09:44:00,51.030869388590176,False,,Normal,43.85915879867835,10.999945285656107,0.6519768736747117,False,
2024-10-01 09:45:00,42.399980276565366,False,,Normal,43.78656794718447,10.874503193889979,-0.12750812780946694,False,
2024-10-01 09:46:00,44.3244466454216,False,,Normal,43.95943371794542,10.749056189167502,0.033957669128788885,False,
2024-10-01 09:47:00,42.843590401247326,False,,Normal,44.28911398899104,11.06396530349985,-0.13065148140287214,False,
2024-10-01 09:48:00,54.475291471004525,False,,Normal,44.685917714819496,10.736136880908916,0.9118152043848626,False,
2024-10-01 09:49:00,43.87313476214769,False,,Normal,45.32910903475399,10.34525941738135,-0.1407382911463569,False,
2024-10-01 09:50:00,51.7108744459016,False,,Normal,44.958114777396595,10.495068224004845,0.643422117984678,False,
2024-10-01 09:51:00,40.6561285631458,False,,Normal,44.831583708719684,10.602044746994125,-0.39383485463243767,False,
2024-10-01 09:52:00,29.18570747988799,False,,Normal,44.90976605725631,10.709178801298384,-1.4682785114376298,False,
2024-10-01 09:53:00,59.07080427344563,False,,Normal,44.963993215642546,10.768553396972461,1.3100004455351189,False,
2024-10-01 09:54:00,47.328460104750846,False,,Normal,45.185555459361865,10.790634596602823,0.19858928848117383,False,
2024-10-01 09:55:00,48.391707101959206,False,,Normal,44.420534520207255,11.764474630883267,0.3375562758893486,False,
2024-10-01 09:56:00,44.01763020152967,False,,Normal,44.03171688015963,11.4988853198241,-0.0012250472122393987,False,
2024-10-01 09:57:00,59.34271673463827,False,,Normal,44.081529903915815,11.540227683179996,1.3224336579192575,False,
2024-10-01 09:58:00,36.11514826264996,False,,Normal,44.265355428416726,11.6148960811966,-0.7017029172786359,False,
2024-10-01 09:59:00,34.1230265730754,False,,Normal,44.647339914210825,11.507638921591113,-0.9145501086968555,False,
2024-10-01 10:00:00,56.355856772338896,False,,Normal,44.91393077555058,11.441274113655055,1.0000568890378734,False,
2024-10-01 10:01:00,69.80873520637559,False,,Normal,45.61466413358806,11.88383740604579,2.035880179966014,False,
2024-10-01 10:02:00,24.861854210443727,False,,Normal,46.10699917625183,12.073352150479032,-1.7596722883041955,False,
2024-10-01 10:03:00,50.59239544732891,False,,Normal,45.97395639529906,12.107382753636049,0.3814564026388323,False,
2024-10-01 10:04:00,58.13942522137712,False,,Normal,45.69071880492838,12.175325333427823,1.0224536144275935,False,
