timestamp,step_count,threshold_anomaly,anomaly_reason,severity,rolling_mean,rolling_std,z_score,residual_anomaly,residual_anomaly_reason
2024-10-01 07:10:00,7,False,,Normal,11.68,6.822651348894462,-0.6859502376313141,False,
2024-10-01 07:11:00,7,False,,Normal,11.72,6.818462331891888,-0.692238085071635,False,
2024-10-01 07:12:00,9,False,,Normal,11.72,6.818462331891888,-0.39891686258365405,False,
2024-10-01 07:13:00,9,False,,Normal,11.8,7.033447785766382,-0.398097730613518,False,
2024-10-01 07:14:00,18,False,,Normal,11.82,7.023836965240986,0.8798608439692224,False,
2024-10-01 07:15:00,8,False,,Normal,11.8,7.0363487748712865,-0.5400527434794148,False,
2024-10-01 07:16:00,4,False,,Normal,11.68,7.031822709102165,-1.0921775513312173,False,
2024-10-01 07:17:00,37,False,,Normal,11.84,7.014154784928743,3.587031821286473,True,Statistical deviation detected
2024-10-01 07:18:00,34,False,,Normal,12.38,8.065775517200906,2.6804610757431275,False,
2024-10-01 07:19:00,14,False,,Normal,12.42,8.043478788460138,0.1964323951266469,False,
2024-10-01 07:20:00,7,False,,Normal,12.42,8.043478788460138,-0.6738377098648267,False,
2024-10-01 07:21:00,11,False,,Normal,12.38,8.04550831716882,-0.17152425602878013,False,
2024-10-01 07:22:00,8,False,,Normal,12.48,8.020992864391058,-0.5585342758942649,False,
2024-10-01 07:23:00,19,False,,Normal,12.54,8.020916533714608,0.8053941426085549,False,
2024-10-01 07:24:00,8,False,,Normal,12.88,8.39251367078337,-0.5814705355223996,False,
2024-10-01 07:25:00,15,False,,Normal,12.76,8.46254653621184,0.2646957066314702,False,
2024-10-01 07:26:00,11,False,,Normal,12.88,8.421643641988961,-0.22323430635230374,False,
2024-10-01 07:27:00,8,False,,Normal,12.5,8.149746459058637,-0.5521643489698744,False,
2024-10-01 07:28:00,7,False,,Normal,12.46,8.167156725543586,-0.6685312300169391,False,
2024-10-01 07:29:00,10,False,,Normal,12.44,8.177021063283851,-0.2983971403178663,False,
2024-10-01 07:30:00,10,False,,Normal,12.36,8.22082969148045,-0.2870756117682553,False,
2024-10-01 07:31:00,12,False,,Normal,12.22,8.217179614461799,-0.02677317322352784,False,
2024-10-01 07:32:00,8,False,,Normal,12.24,8.202936258761625,-0.5168880202602089,False,
2024-10-01 07:33:00,11,False,,Normal,12.2,8.209004513462082,-0.1461809226503868,False,
2024-10-01 07:34:00,7,False,,Normal,12.0,8.33482979760847,-0.5998922019430388,False,
2024-10-01 07:35:00,12,False,,Normal,12.0,8.33482979760847,0.0,False,
2024-10-01 07:36:00,7,False,,Normal,11.98,8.348261458995825,-0.596531317080683,False,
2024-10-01 07:37:00,32,False,,Normal,11.98,8.348261458995825,2.39810380882636,False,
2024-10-01 07:38:00,9,False,,Normal,12.14,8.366624657725797,-0.3753006443046133,False,
2024-10-01 07:39:00,7,False,,Normal,12.12,8.375474400209903,-0.611308583136867,False,
2024-10-01 07:40:00,9,False,,Normal,11.94,8.343175140710606,-0.3523837865119786,False,
2024-10-01 07:41:00,15,False,,Normal,11.98,8.328681694932891,0.36260235989508227,False,
2024-10-01 07:42:00,40,False,,Normal,12.08,8.260651750736063,3.379878181843705,True,Statistical deviation detected
2024-10-01 07:43:00,9,False,,Normal,11.62,7.444735162022425,-0.351926507935273,False,
2024-10-01 07:44:00,7,False,,Normal,11.12,6.714711232716974,-0.613578044331607,False,
2024-10-01 07:45:00,11,False,,Normal,11.04,6.703517200480868,-0.00596701594651146,False,
2024-10-01 07:46:00,13,False,,Normal,11.66,7.684094359288476,0.17438617525486821,False,
2024-10-01 07:47:00,14,False,,Normal,11.68,7.683642843530585,0.30194007520967747,False,
2024-10-01 07:48:00,30,False,,Normal,12.12,8.087884615337957,2.2107137576342786,False,
2024-10-01 07:49:00,5,False,,Normal,11.82,8.105654363039497,-0.8413878575566042,False,
2024-10-01 07:50:00,13,False,,Normal,11.82,8.105654363039497,0.14557737124879658,False,
2024-10-01 07:51:00,9,False,,Normal,11.84,8.114889313566056,-0.3499739232768475,False,
2024-10-01 07:52:00,8,False,,Normal,12.34,8.803083875227234,-0.4930089919061438,False,
2024-10-01 07:53:00,8,False,,Normal,12.32,8.814274137524235,-0.4901140403036486,False,
2024-10-01 07:54:00,6,False,,Normal,12.96,9.551065759529518,-0.7287144122467477,False,
2024-10-01 07:55:00,9,False,,Normal,12.92,9.567888471126658,-0.40970372952462675,False,
2024-10-01 07:56:00,7,False,,Normal,13.0,9.55969429961235,-0.6276350670134124,False,
2024-10-01 07:57:00,10,False,,Normal,13.0,9.55969429961235,-0.3138175335067062,False,
2024-10-01 07:58:00,2,False,,Normal,13.08,9.533699626662706,-1.1621929861121074,False,
2024-10-01 07:59:00,9,False,,Normal,13.04,9.546791319066106,-0.4231787876993645,False,
2024-10-01 08:00:00,6,False,,Normal,13.04,9.546791319066106,-0.7374204617335461,False,
2024-10-01 08:01:00,7,False,,Normal,12.88,9.6312416814516,-0.6105131180345027,False,
2024-10-01 08:02:00,17,False,,Normal,12.94,9.603166994618528,0.4227771504440164,False,
2024-10-01 08:03:00,8,False,,Normal,12.42,9.247371386022108,-0.47797361407020483,False,
2024-10-01 08:04:00,9,False,,Normal,12.54,9.24101328484124,-0.3830748325762183,False,
2024-10-01 08:05:00,10,False,,Normal,13.04,9.604335755590933,-0.3165236785590985,False,
2024-10-01 08:06:00,9,False,,Normal,13.14,9.587427992439062,-0.4318154536805363,False,
2024-10-01 08:07:00,14,False,,Normal,13.1,9.583680857348613,0.09390962819888422,False,
2024-10-01 08:08:00,9,False,,Normal,12.52,8.765051194886405,-0.4015948703709481,False,
2024-10-01 08:09:00,10,False,,Normal,12.5,8.774382936615394,-0.28492028820023835,False,
2024-10-01 08:10:00,38,False,,Normal,12.52,8.762722529125808,2.907771757868293,False,
2024-10-01 08:11:00,12,False,,Normal,12.5,8.76740251949091,-0.0570294271147033,False,
2024-10-01 08:12:00,30,False,,Normal,12.42,8.780985951800306,2.002052855390668,False,
2024-10-01 08:13:00,4,False,,Normal,12.36,8.78021895501241,-0.9521401562642497,False,
2024-10-01 08:14:00,8,False,,Normal,12.0,8.403109239915853,-0.47601422399524007,False,
2024-10-01 08:15:00,16,False,,Normal,12.06,8.362720971120364,0.47113846587346886,False,
2024-10-01 08:16:00,36,False,,Normal,11.94,8.391954358740499,2.867031457089523,False,
2024-10-01 08:17:00,7,False,,Normal,11.96,8.385994154492577,-0.59146230216253,False,
2024-10-01 08:18:00,39,False,,Normal,12.0,8.371477327990634,3.2252368031251515,True,Statistical deviation detected
2024-10-01 08:19:00,8,False,,Normal,11.96,8.395722914991069,-0.471668678019436,False,
2024-10-01 08:20:00,14,False,,Normal,12.0,8.371477327990634,0.23890642986112234,False,
2024-10-01 08:21:00,12,False,,Normal,12.08,8.361329842476845,-0.009567854867503603,False,
2024-10-01 08:22:00,12,False,,Normal,12.12,8.341291438209247,-0.014386259789947068,False,
2024-10-01 08:23:00,9,False,,Normal,12.16,8.335711225363621,-0.37909178178978636,False,
2024-10-01 08:24:00,7,False,,Normal,12.26,8.24078954014104,-0.6382882776086158,False,
2024-10-01 08:25:00,4,False,,Normal,12.38,8.236033323023845,-1.0174799753533932,False,
2024-10-01 08:26:00,10,False,,Normal,12.46,8.192106703705585,-0.3002890207226224,False,
2024-10-01 08:27:00,6,False,,Normal,12.46,8.192106703705585,-0.7885638511659107,False,
2024-10-01 08:28:00,15,False,,Normal,12.3,8.179741026787227,0.3300837595070812,False,
2024-10-01 08:29:00,32,False,,Normal,12.3,8.179741026787227,2.408388911959074,False,
2024-10-01 08:30:00,14,False,,Normal,12.24,8.215366388540392,0.2142326589624004,False,
2024-10-01 08:31:00,13,False,,Normal,12.22,8.222145308214138,0.09486574073983081,False,
2024-10-01 08:32:00,11,False,,Normal,12.16,8.25699456119922,-0.14048693515726265,False,
2024-10-01 08:33:00,8,False,,Normal,12.06,8.264529567954359,-0.4912559723286176,False,
2024-10-01 08:34:00,8,False,,Normal,12.18,8.26275143184701,-0.5058846957448568,False,
2024-10-01 08:35:00,10,False,,Normal,12.18,8.26275143184701,-0.2638346020870306,False,
2024-10-01 08:36:00,9,False,,Normal,11.56,7.404245886169445,-0.34574752022138544,False,
2024-10-01 08:37:00,11,False,,Normal,11.44,7.445475272997441,-0.05909628663994948,False,
2024-10-01 08:38:00,12,False,,Normal,11.04,6.948674811260997,0.13815581933527948,False,
2024-10-01 08:39:00,8,False,,Normal,11.12,6.888736740328448,-0.4529131631379598,False,
2024-10-01 08:40:00,7,False,,Normal,11.06,6.929410847530801,-0.5859083121818953,False,
2024-10-01 08:41:00,10,False,,Normal,10.92,6.8982103564945705,-0.13336790545477165,False,
2024-10-01 08:42:00,10,False,,Normal,10.32,5.905514544966957,-0.05418663240548472,False,
2024-10-01 08:43:00,6,False,,Normal,10.4,5.886685079439001,-0.7474494037261995,False,
2024-10-01 08:44:00,8,False,,Normal,9.74,4.232093128098424,-0.41114397443277606,False,
2024-10-01 08:45:00,13,False,,Normal,10.08,4.741652170512131,0.6158189759974831,False,
2024-10-01 08:46:00,9,False,,Normal,9.98,4.709911390474602,-0.20807181084343887,False,
2024-10-01 08:47:00,12,False,,Normal,9.92,4.702756464813683,0.44229370014564573,False,
2024-10-01 08:48:00,7,False,,Normal,10.42,6.061218305500862,-0.564242906851461,False,
2024-10-01 08:49:00,15,False,,Normal,10.42,6.061218305500862,0.7556235419238864,False,
2024-10-01 08:50:00,10,False,,Normal,10.42,6.061218305500862,-0.06929298856070572,False,
2024-10-01 08:51:00,7,False,,Normal,10.64,6.022949308050575,-0.6043549778477494,False,
2024-10-01 08:52:00,9,False,,Normal,10.54,6.075074535529985,-0.2534947904751691,False,
2024-10-01 08:53:00,8,False,,Normal,10.64,6.039867548216597,-0.4370956054630557,False,
2024-10-01 08:54:00,6,False,,Normal,10.52,6.011010305926878,-0.7519533352970512,False,
2024-10-01 08:55:00,9,False,,Normal,10.02,5.168546947742699,-0.19734749688168654,False,
2024-10-01 08:56:00,6,False,,Normal,9.8,5.229430062206603,-0.7266564861066469,False,
2024-10-01 08:57:00,9,False,,Normal,9.68,5.2233385211110335,-0.13018491278456276,False,
2024-10-01 08:58:00,15,False,,Normal,9.64,5.220681009607998,1.0266857836075065,False,
2024-10-01 08:59:00,10,False,,Normal,9.56,5.2766718020095205,0.08338587903961638,False,
2024-10-01 09:00:00,7,False,,Normal,9.6,5.272183453498834,-0.4931542177502031,False,
2024-10-01 09:01:00,6,False,,Normal,9.54,5.2845944759754415,-0.6698715192285515,False,
2024-10-01 09:02:00,10,False,,Normal,9.5,5.296321403404746,0.09440512905305283,False,
2024-10-01 09:03:00,8,False,,Normal,9.36,5.348125744556852,-0.2542946465104184,False,
2024-10-01 09:04:00,5,False,,Normal,9.3,5.334714957096521,-0.8060410403444093,False,
2024-10-01 09:05:00,9,False,,Normal,9.28,5.341558283680814,-0.052419150500760556,False,
2024-10-01 09:06:00,6,False,,Normal,9.4,5.356666645500759,-0.6347229705124177,False,
2024-10-01 09:07:00,11,False,,Normal,9.44,5.36869231217967,0.2905734988550959,False,
2024-10-01 09:08:00,6,False,,Normal,9.98,6.634756966159345,-0.5998711664087875,False,
2024-10-01 09:09:00,25,False,,Normal,10.06,6.609856585557103,2.26026049829647,False,
2024-10-01 09:10:00,9,False,,Normal,10.02,6.6286022166772645,-0.15387857240175817,False,
2024-10-01 09:11:00,9,False,,Normal,9.88,6.638293363170248,-0.13256417264083775,False,
2024-10-01 09:12:00,37,False,,Normal,9.98,6.6623829774920225,4.055605334559442,True,Statistical deviation detected
2024-10-01 09:13:00,9,False,,Normal,9.94,6.656008487043252,-0.14122576024415623,False,
2024-10-01 09:14:00,7,False,,Normal,9.98,6.643978399994373,-0.4485263756240009,False,
2024-10-01 09:15:00,15,False,,Normal,9.84,6.609702207006461,0.7806704534827317,False,
2024-10-01 09:16:00,5,False,,Normal,9.88,6.616738206230913,-0.7375234005602875,False,
2024-10-01 09:17:00,11,False,,Normal,9.84,6.640506496541676,0.17468544393694593,False,
2024-10-01 09:18:00,9,False,,Normal,9.8,6.651683843898749,-0.12027028020333823,False,
2024-10-01 09:19:00,7,False,,Normal,9.78,6.658706131594841,-0.41749846405005586,False,
2024-10-01 09:20:00,3,False,,Normal,10.2,7.0652931536447054,-1.0190658511062565,False,
2024-10-01 09:21:00,7,False,,Normal,10.26,7.06763245871123,-0.4612576499679505,False,
2024-10-01 09:22:00,9,False,,Normal,10.4,7.050835816716036,-0.19855799196499593,False,
2024-10-01 09:23:00,4,False,,Normal,10.42,7.048201391641901,-0.9108705515626433,False,
2024-10-01 09:24:00,10,False,,Normal,10.4,7.036348774871286,-0.05684765720835949,False,
2024-10-01 09:25:00,7,False,,Normal,10.46,7.045652878888933,-0.4910828802373169,False,
2024-10-01 09:26:00,7,False,,Normal,10.48,7.037044834303671,-0.49452569756416154,False,
2024-10-01 09:27:00,4,False,,Normal,10.54,7.010807982781197,-0.932845270219525,False,
2024-10-01 09:28:00,9,False,,Normal,10.42,7.0713275606061226,-0.2008109208658074,False,
2024-10-01 09:29:00,7,False,,Normal,10.52,7.071760453972358,-0.49775434634078913,False,
2024-10-01 09:30:00,13,False,,Normal,10.6,7.030545599636731,0.3413674834505767,False,
2024-10-01 09:31:00,12,False,,Normal,10.54,7.057229611959523,0.20688001856221258,False,
2024-10-01 09:32:00,37,False,,Normal,10.66,7.029413422272478,3.747111554063812,True,Statistical deviation detected
2024-10-01 09:33:00,10,False,,Normal,10.64,7.029848896683631,-0.09104035070534351,False,
2024-10-01 09:34:00,6,False,,Normal,10.66,7.017790803030682,-0.6640265386595748,False,
2024-10-01 09:35:00,6,False,,Normal,10.34,6.7085385737818,-0.6469366323724934,False,
2024-10-01 09:36:00,14,False,,Normal,10.32,6.714103340988233,0.5480999122301917,False,
2024-10-01 09:37:00,10,False,,Normal,10.28,6.728070954999669,-0.041616677388821584,False,
2024-10-01 09:38:00,9,False,,Normal,9.68,5.527076209766912,-0.1230306677819463,False,
2024-10-01 09:39:00,8,False,,Normal,9.56,5.606701529492743,-0.2782384105084917,False,
2024-10-01 09:40:00,12,False,,Normal,9.62,5.594786202623044,0.42539598268977385,False,
2024-10-01 09:41:00,5,False,,Normal,9.36,5.64153691608148,-0.7728389075559708,False,
2024-10-01 09:42:00,7,False,,Normal,9.38,5.627519843753256,-0.4229215788053248,False,
2024-10-01 09:43:00,7,False,,Normal,9.24,5.673281453354798,-0.39483315319078016,False,
2024-10-01 09:44:00,27,False,,Normal,9.32,5.697976726480211,3.1028552319247824,True,Statistical deviation detected
2024-10-01 09:45:00,12,False,,Normal,9.4,5.692816812906074,0.45671582781124515,False,
2024-10-01 09:46:00,13,False,,Normal,9.48,5.628788973315876,0.6253564294789978,False,
2024-10-01 09:47:00,10,False,,Normal,9.5,5.621569248557424,0.08894312049703679,False,
2024-10-01 09:48:00,14,False,,Normal,9.6,5.656854249492376,0.7778173218052272,False,
2024-10-01 09:49:00,13,False,,Normal,9.68,5.604080146260779,0.5924253973758409,False,
2024-10-01 09:50:00,8,False,,Normal,9.76,5.637194265206178,-0.3122119985559217,False,
2024-10-01 09:51:00,9,False,,Normal,9.78,5.628970254180504,-0.13856883696478495,False,
2024-10-01 09:52:00,4,False,,Normal,9.76,5.640813373105339,-1.021129152461198,False,
2024-10-01 09:53:00,13,False,,Normal,10.34,6.466901601735609,0.4113251990661032,False,
2024-10-01 09:54:00,9,False,,Normal,10.38,6.464629035871164,-0.2134692924951016,False,
2024-10-01 09:55:00,6,False,,Normal,10.34,6.492098808457515,-0.6685048178627985,False,
2024-10-01 09:56:00,12,False,,Normal,10.22,6.497377807034689,0.27395662972163476,False,
2024-10-01 09:57:00,10,False,,Normal,10.14,6.4996389224670725,-0.02153965476088415,False,
2024-10-01 09:58:00,7,False,,Normal,9.58,5.21806125541911,-0.4944364159934264,False,
2024-10-01 09:59:00,9,False,,Normal,9.54,5.222439808271641,-0.1033999273184125,False,
2024-10-01 10:00:00,8,False,,Normal,9.64,5.201098785009616,-0.31531792655213753,False,
2024-10-01 10:01:00,7,False,,Normal,9.64,5.201098785009616,-0.5075849549375872,False,
2024-10-01 10:02:00,7,False,,Normal,9.46,5.202864203337165,-0.47281640093657135,False,
2024-10-01 10:03:00,3,False,,Normal,9.52,5.226463275231814,-1.2474972862434446,False,
2024-10-01 10:04:00,10,False,,Normal,9.48,5.238164501706557,0.09927139564998229,False,
2024-10-01 10:05:00,2,False,,Normal,9.42,5.272531824155698,-1.4072932777214489,False,
2024-10-01 10:06:00,6,False,,Normal,9.28,5.29551215460712,-0.6193922863068302,False,
2024-10-01 10:07:00,4,False,,Normal,9.42,5.272531824155698,-1.0279689441038076,False,
2024-10-01 10:08:00,13,False,,Normal,9.94,6.2250645435552325,0.4915610893716609,False,
2024-10-01 10:09:00,11,False,,Normal,9.9,6.250714244902618,0.175979861008232,False,
2024-10-01 10:10:00,7,False,,Normal,9.5,5.754324017463659,-0.4344558210411841,False,
2024-10-01 10:11:00,8,False,,Normal,9.96,6.785218026966365,-0.2888631880872837,False,
2024-10-01 10:12:00,14,False,,Normal,9.88,6.7722121306746645,0.6083683310760709,False,
2024-10-01 10:13:00,8,False,,Normal,9.86,6.773327039474279,-0.2746065138378217,False,
2024-10-01 10:14:00,14,False,,Normal,10.06,7.040437138561834,0.5596242623622899,False,
2024-10-01 10:15:00,8,False,,Normal,9.98,7.029065023318588,-0.2816874949575727,False,
2024-10-01 10:16:00,6,False,,Normal,10.06,7.028832747755369,-0.5776207185575482,False,
2024-10-01 10:17:00,33,False,,Normal,10.4,7.378955182939971,3.062763816412251,True,Statistical deviation detected
2024-10-01 10:18:00,11,False,,Normal,10.5,7.324128422062046,0.06826749927354905,False,
2024-10-01 10:19:00,5,False,,Normal,10.48,7.318525556868033,-0.7487846026680498,False,
2024-10-01 10:20:00,7,False,,Normal,10.46,7.324016964057078,-0.4724182841959283,False,
2024-10-01 10:21:00,8,False,,Normal,10.5,7.304597378168272,-0.34225016497442384,False,
2024-10-01 10:22:00,9,False,,Normal,10.44,7.304345924705034,-0.1971428814709742,False,
2024-10-01 10:23:00,8,False,,Normal,10.54,7.332371612881311,-0.3464090184857486,False,
2024-10-01 10:24:00,11,False,,Normal,10.56,7.323877639165562,0.06007745645142618,False,
2024-10-01 10:25:00,6,False,,Normal,10.58,7.3208954509733,-0.6256064446029826,False,
2024-10-01 10:26:00,5,False,,Normal,10.62,7.311969499333514,-0.7686026633329911,False,
2024-10-01 10:27:00,13,False,,Normal,10.64,7.30322824901035,0.3231447240027142,False,
2024-10-01 10:28:00,7,False,,Normal,10.68,7.288346863315434,-0.504915526675477,False,
2024-10-01 10:29:00,5,False,,Normal,10.7,7.268186198237138,-0.7842395695838029,False,
2024-10-01 10:30:00,5,False,,Normal,10.6,7.312276509754125,-0.7658352671284626,False,
2024-10-01 10:31:00,12,False,,Normal,10.66,7.252332488972922,0.18476811663962397,False,
2024-10-01 10:32:00,33,False,,Normal,10.66,7.252332488972922,3.080387855021791,True,Statistical deviation detected
2024-10-01 10:33:00,5,False,,Normal,10.76,7.192853596253909,-0.8007947224457796,False,
2024-10-01 10:34:00,7,False,,Normal,10.64,7.204760331098555,-0.5052214546356093,False,
2024-10-01 10:35:00,35,False,,Normal,10.9,7.448462380702116,3.2355666891562613,True,Statistical deviation detected
2024-10-01 10:36:00,9,False,,Normal,10.96,7.428461537648726,-0.2638500214635779,False,
2024-10-01 10:37:00,9,False,,Normal,10.9,7.4648837764507965,-0.2545250270967158,False,
2024-10-01 10:38:00,24,False,,Normal,10.76,7.4711963908201495,1.7721389634636036,False,
2024-10-01 10:39:00,9,False,,Normal,10.74,7.480068754458646,-0.23261815158379215,False,
2024-10-01 10:40:00,12,False,,Normal,10.66,7.465867911600722,0.179483462121584,False,
2024-10-01 10:41:00,26,False,,Normal,10.7,7.456677599060219,2.051851879726758,False,
2024-10-01 10:42:00,9,False,,Normal,10.78,7.426620622971861,-0.2396782938953215,False,
2024-10-01 10:43:00,12,False,,Normal,10.32,6.6988881197416825,0.2507878500405426,False,
2024-10-01 10:44:00,8,False,,Normal,10.22,6.725795605771273,-0.33007242563580685,False,
2024-10-01 10:45:00,8,False,,Normal,10.22,6.725795605771273,-0.33007242563580685,False,
2024-10-01 10:46:00,9,False,,Normal,10.2,6.737043498600906,-0.17811964879394895,False,
2024-10-01 10:47:00,15,False,,Normal,10.12,6.787262981166276,0.7189936937094725,False,
2024-10-01 10:48:00,8,False,,Normal,10.08,6.799879950921097,-0.30588770818380984,False,
2024-10-01 10:49:00,10,False,,Normal,10.06,6.807588802661511,-0.008813692031876357,False,
2024-10-01 10:50:00,10,False,,Normal,10.0,6.812353724323631,0.0,False,
2024-10-01 10:51:00,8,False,,Normal,10.02,6.801830485919478,-0.29697883638864275,False,
2024-10-01 10:52:00,9,False,,Normal,10.1,6.765005995743751,-0.16260145786871646,False,
